#OG_name,Actinidia_deliciosa,Actinidia_arguta,Actinidia_zhejiangensis,Coffea_arabica,Arabidopsis_thaliana,Actinidia_chinensis,Actinidia_eriantha,Actinidia_rufa,Actinidia_hemsleyana,Vitis_vinifera,Rhododendron_simsii,Cycas_panzhihuaensis
OG_14888,13,16,7,4,1,2,3,2,2,1,1,1
OG_14890,11,17,9,2,3,5,6,2,2,1,1,1
OG_14893,11,8,4,1,1,2,2,2,2,1,1,2
OG_14895,11,9,4,15,5,2,2,2,4,1,1,1
OG_14897,11,16,6,1,3,2,3,3,2,1,1,1
OG_14901,6,7,2,3,2,1,2,1,1,1,1,1
OG_14907,19,15,8,2,3,3,3,2,4,1,1,1
OG_14909,11,12,5,6,1,4,2,3,3,1,1,1
OG_14911,23,24,7,4,9,4,3,4,3,2,1,2
OG_14912,6,3,2,1,1,1,1,1,1,1,1,1
OG_14915,10,10,8,2,4,4,2,2,3,1,2,1
OG_14916,12,8,4,1,1,2,2,2,2,1,1,1
OG_14917,12,8,5,3,1,2,1,2,3,1,1,1
OG_14918,13,8,4,21,2,3,3,2,2,1,3,1
OG_14919,12,19,9,4,8,2,2,1,2,1,1,1
OG_14920,23,21,11,3,3,6,3,4,6,2,2,1
OG_14921,11,16,9,4,2,2,2,1,2,1,1,1
OG_14923,17,17,7,1,7,3,5,4,4,1,1,1
OG_14924,11,15,3,2,3,2,2,2,2,1,1,3
OG_14925,8,15,4,1,5,2,3,2,2,1,1,1
OG_14928,7,24,9,2,4,3,7,2,2,1,4,1
OG_14930,6,4,3,6,11,1,2,1,1,1,1,2
OG_14932,5,4,4,2,1,1,1,1,1,1,1,1
OG_14936,12,12,4,4,1,2,2,2,2,1,1,1
OG_14937,13,8,5,4,1,3,4,2,2,1,1,1
OG_14938,11,15,5,3,1,1,3,2,3,1,1,1
OG_14941,16,21,4,2,2,3,3,4,3,1,2,1
OG_14944,11,15,4,2,7,3,3,2,2,1,1,3
OG_14945,6,11,5,3,2,1,1,1,2,1,1,1
OG_14947,11,6,10,3,2,2,5,1,5,1,1,1
OG_14950,9,5,2,1,1,3,1,1,1,1,1,1
OG_14957,11,10,4,1,1,2,2,3,2,1,1,1
OG_14958,6,7,2,1,1,1,1,1,1,2,1,4
OG_14960,20,24,6,16,7,3,3,2,6,2,3,1
OG_14961,12,9,4,2,1,2,2,3,2,1,1,2
OG_14962,6,7,7,1,1,1,1,2,4,1,1,1
OG_14963,19,15,4,1,4,3,2,3,2,1,1,1
OG_14966,26,27,8,3,3,5,3,5,5,3,4,1
OG_14968,10,14,4,1,3,2,3,2,2,1,1,1
OG_14975,12,9,6,1,1,2,2,2,2,1,1,1
OG_14976,6,7,3,6,2,1,1,1,1,1,2,1
OG_14977,6,4,2,1,2,1,1,1,1,1,2,1
OG_14978,11,4,3,2,2,4,3,3,2,1,1,1
OG_14979,5,4,2,2,2,1,1,1,1,2,1,1
OG_14980,6,5,2,5,3,1,1,1,1,3,1,1
OG_14981,7,7,3,1,1,1,2,1,1,1,1,1
OG_14983,11,7,6,5,3,2,2,2,2,1,2,1
OG_14987,6,4,2,3,1,1,1,2,2,1,1,1
OG_14988,41,28,13,1,5,7,7,7,6,2,4,3
OG_14993,12,9,5,11,1,2,2,2,2,1,2,1
OG_14994,10,4,5,2,1,3,1,4,1,1,2,1
OG_14995,28,26,11,3,3,8,5,6,5,1,2,3
OG_14997,21,23,5,4,2,4,4,4,2,2,2,1
OG_14999,10,4,4,1,1,2,2,2,2,1,1,1
OG_15002,15,11,7,4,2,3,3,3,2,1,1,1
OG_15003,15,8,4,7,2,2,2,2,2,1,1,1
OG_15006,12,5,5,2,1,2,2,2,2,1,3,1
OG_15013,10,7,2,4,3,1,1,1,1,1,1,2
OG_15015,9,8,3,10,2,3,1,2,1,1,1,4
OG_15018,29,26,10,2,6,7,7,7,5,5,2,2
OG_15020,8,3,2,4,1,4,1,1,2,1,1,1
OG_15021,10,9,6,2,2,2,2,2,4,1,1,1
OG_15023,17,20,8,7,5,6,6,3,3,4,3,1
OG_15025,36,28,11,4,5,7,6,10,7,3,3,1
OG_15026,11,14,5,2,2,2,2,2,3,1,1,3
OG_15031,13,14,6,2,1,2,2,3,4,1,2,1
OG_15034,17,9,4,1,7,2,2,1,2,1,2,1
OG_15035,11,9,4,2,3,2,3,2,2,1,1,1
OG_15037,8,4,3,2,1,1,1,1,1,1,2,1
OG_15039,19,16,7,4,5,4,3,5,3,1,1,1
OG_15040,8,8,4,1,2,2,1,2,2,1,1,1
OG_15048,18,17,9,2,2,3,3,4,3,1,1,1
OG_15050,10,8,4,2,1,2,1,2,2,1,1,9
OG_15053,33,32,13,2,6,6,6,3,8,2,3,3
OG_15054,14,12,5,2,1,2,3,2,3,1,1,1
OG_15056,13,9,4,3,1,4,2,2,2,1,1,1
OG_15057,24,16,7,6,5,4,4,5,4,2,2,1
OG_15058,10,7,3,2,3,1,2,1,2,1,1,1
OG_15059,9,21,4,3,4,2,3,2,2,1,1,2
OG_15061,6,8,3,1,2,2,1,1,1,1,1,1
OG_15064,11,9,5,6,9,2,2,2,2,1,1,1
OG_15067,28,20,8,3,7,5,6,4,3,2,2,4
OG_15068,12,13,4,2,1,2,2,2,2,1,1,1
OG_15071,11,10,5,2,1,2,2,2,4,1,1,1
OG_15076,11,15,4,2,3,2,3,2,3,1,2,4
OG_15078,11,13,6,4,2,2,2,3,3,1,1,1
OG_15079,11,15,4,3,1,2,2,2,1,1,1,1
OG_15080,12,13,4,6,4,2,2,2,2,2,2,1
OG_15083,11,8,4,3,2,2,2,1,2,1,2,1
OG_15086,14,9,4,2,1,2,2,2,2,1,1,1
OG_15088,7,3,2,3,2,1,1,1,1,1,1,1
OG_15093,11,14,5,2,6,2,2,2,1,1,1,2
OG_15094,10,8,4,4,1,2,2,2,2,1,1,1
OG_15099,13,13,4,3,5,2,2,3,2,2,2,3
OG_15102,6,7,3,2,1,1,1,1,2,1,2,1
OG_15103,12,7,4,3,1,3,2,2,2,1,2,1
OG_15108,13,12,4,7,1,3,2,2,2,1,1,1
OG_15109,12,9,4,6,1,3,2,2,2,2,1,1
OG_15113,13,9,4,1,1,3,2,2,2,3,1,1
OG_15118,10,8,5,5,3,4,1,1,3,1,2,1
OG_15119,12,7,2,1,1,3,3,3,2,1,1,3
OG_15126,12,10,8,1,4,2,2,3,4,1,1,1
OG_15127,12,11,4,23,3,4,5,1,4,3,1,1
OG_15132,6,8,5,7,3,1,1,1,1,1,1,1
OG_15134,12,9,4,2,1,2,2,3,2,1,2,3
OG_15136,11,11,4,8,2,2,2,2,2,1,2,1
OG_15138,12,10,4,2,1,2,2,2,2,1,1,1
OG_15139,13,11,5,3,1,3,1,4,2,2,3,1
OG_15141,18,12,7,2,3,5,4,2,3,1,1,4
OG_15145,11,7,6,4,1,2,4,1,3,1,1,1
OG_15146,33,20,16,3,9,6,3,6,15,2,2,1
OG_15147,12,13,6,3,5,4,5,2,4,1,2,1
OG_15148,9,5,4,1,1,3,2,2,1,1,1,1
OG_15153,11,5,5,3,2,4,2,2,2,1,1,1
OG_15156,11,9,4,9,6,2,2,2,2,1,1,1
OG_15160,33,33,16,5,4,8,3,7,8,4,5,3
OG_15162,11,8,4,1,1,3,1,2,2,1,1,3
OG_15163,26,22,10,3,6,5,5,5,5,3,4,1
OG_15165,11,23,8,1,1,2,2,3,2,1,1,1
OG_15167,16,17,7,1,2,3,3,3,3,2,4,1
OG_15168,11,13,6,6,3,2,2,3,2,1,1,1
OG_15173,13,10,6,1,1,5,2,2,2,1,1,1
OG_15174,18,20,10,2,6,3,4,4,5,2,2,1
OG_15176,6,5,2,2,1,1,1,1,1,1,1,1
OG_15179,46,39,21,15,8,12,12,8,10,2,4,2
OG_15184,12,14,4,2,2,2,2,1,2,1,2,3
OG_15185,24,16,8,2,2,4,4,3,5,1,2,1
OG_15186,12,20,5,3,3,2,2,2,2,1,1,1
OG_15188,12,8,4,3,2,2,2,2,2,1,1,1
OG_15189,12,14,4,9,1,2,2,2,2,2,2,2
OG_15190,11,19,4,2,3,3,2,2,3,1,2,1
OG_15191,11,22,5,3,2,2,2,2,3,1,1,1
OG_15192,12,27,9,4,1,2,2,2,4,1,1,1
OG_15196,12,17,4,8,1,2,2,1,2,1,1,1
OG_15197,11,9,4,24,3,2,2,1,2,2,1,1
OG_15200,12,10,7,4,4,6,6,2,4,1,1,1
OG_15204,12,4,5,5,4,2,3,2,2,2,2,2
OG_15205,12,8,4,4,1,1,1,2,2,1,1,1
OG_15208,11,15,3,2,1,2,3,2,2,1,1,1
OG_15212,11,10,4,2,1,2,2,2,2,2,1,1
OG_15213,15,10,6,4,4,3,3,2,2,1,1,1
OG_15214,12,14,5,4,2,2,2,3,2,1,1,1
OG_15216,11,7,6,3,2,1,2,2,4,1,1,1
OG_15217,8,6,3,2,5,3,3,1,2,1,1,1
OG_15223,6,7,3,8,8,1,2,1,2,1,2,1
OG_15224,5,5,2,13,4,1,1,1,1,1,1,1
OG_15226,6,4,2,2,9,2,2,1,1,1,1,1
OG_15227,26,19,15,4,6,8,6,7,6,3,2,5
OG_15229,12,9,6,4,1,4,3,3,2,1,1,1
OG_15235,9,15,14,3,2,2,1,1,3,1,1,1
OG_15237,11,9,5,3,1,3,2,2,2,1,1,1
OG_15241,6,8,2,8,1,3,3,1,1,1,1,1
OG_15247,17,24,5,4,1,3,3,3,3,2,2,2
OG_15248,5,8,2,7,1,1,1,2,1,1,1,1
OG_15260,11,15,4,1,2,3,3,1,2,1,1,1
OG_15261,12,11,6,4,4,2,2,1,3,1,1,1
OG_15262,22,8,5,3,3,2,2,4,4,2,2,3
OG_15263,11,9,4,5,1,2,2,2,2,1,3,1
OG_15265,14,15,9,2,3,4,5,8,3,2,1,2
OG_15270,6,11,2,16,6,2,3,1,1,1,1,5
OG_15271,43,37,14,4,8,8,7,10,7,2,4,4
OG_15273,15,25,6,4,4,3,5,3,3,1,1,2
OG_15279,10,19,3,2,2,2,2,1,2,1,1,1
OG_15282,16,21,6,5,4,3,3,3,3,2,1,2
OG_15283,11,13,3,4,1,2,2,2,2,1,2,2
OG_15284,13,15,6,2,2,6,2,2,3,1,3,1
OG_15286,15,15,7,1,3,3,3,1,4,1,2,3
OG_15291,22,12,9,5,2,3,4,4,4,2,2,4
OG_15304,8,9,4,2,1,2,2,2,2,1,1,1
OG_15308,6,9,4,1,1,1,1,2,4,1,2,1
OG_15310,5,10,2,7,2,1,1,1,1,1,1,2
OG_15311,11,13,4,2,5,2,2,2,2,1,1,1
OG_15313,27,14,6,2,3,3,3,4,3,5,3,7
OG_15314,6,4,8,9,1,1,1,1,1,3,1,1
OG_15318,29,16,9,2,4,6,5,5,6,2,4,4
OG_15319,29,28,10,9,4,5,5,5,5,3,3,3
OG_15320,12,10,4,2,1,2,2,2,2,1,2,1
OG_15322,9,8,6,1,9,2,2,2,3,1,1,1
OG_15328,19,19,9,1,2,3,3,3,5,1,1,3
OG_15330,11,6,2,2,1,1,1,2,3,1,1,1
OG_15332,12,9,4,4,6,3,2,2,2,1,6,4
OG_15338,32,33,11,2,7,8,5,7,6,2,3,2
OG_15344,9,8,5,1,1,2,2,2,2,1,1,1
OG_15349,19,15,6,9,3,3,3,2,3,6,2,1
OG_15350,19,29,9,1,2,5,4,4,3,1,1,1
OG_15351,11,6,4,1,1,2,2,1,2,1,1,1
OG_15352,8,24,4,11,3,2,2,4,2,1,1,1
OG_15353,10,6,3,1,2,1,2,2,2,1,1,1
OG_15354,12,13,7,5,1,2,2,1,2,1,1,1
OG_15355,12,13,6,2,2,2,2,2,2,1,1,1
OG_15361,7,10,3,1,1,1,1,2,2,1,1,1
OG_15363,11,5,3,5,2,2,1,2,3,1,1,1
OG_15364,6,6,2,1,3,1,1,1,1,1,1,3
OG_15366,38,24,13,5,8,7,8,7,7,3,3,2
OG_15370,44,34,23,15,1,13,5,9,10,10,6,5
OG_15372,12,8,4,3,1,2,2,3,2,1,1,1
OG_15374,12,7,12,1,1,5,3,2,3,1,1,1
OG_15375,12,13,3,5,7,3,3,2,2,2,1,2
OG_15377,11,12,3,2,1,3,2,4,2,2,1,1
OG_15379,11,8,4,2,5,12,2,3,2,2,1,1
OG_15386,11,8,4,26,7,2,2,3,3,10,3,3
OG_15392,11,10,4,1,1,2,2,2,2,2,1,1
OG_15394,18,20,6,6,6,3,3,3,3,2,2,2
OG_15395,12,10,4,4,2,2,2,2,2,1,1,6
OG_15399,12,12,4,2,2,3,2,2,2,1,1,1
OG_15409,12,17,18,4,7,2,2,6,5,2,1,3
OG_15410,12,25,4,6,3,2,2,2,2,1,1,1
OG_15412,12,12,5,4,4,3,2,2,3,1,1,1
OG_15413,31,41,10,14,22,5,6,5,5,2,5,2
OG_15415,12,8,4,2,2,2,2,2,2,1,1,3
OG_15416,13,9,6,6,6,2,2,2,2,2,1,1
OG_15418,14,15,8,2,3,4,2,5,4,1,1,1
OG_15420,11,9,5,1,3,2,2,2,3,1,1,1
OG_15423,12,13,3,1,4,2,2,2,2,1,1,2
OG_15424,18,17,7,2,3,3,4,4,3,1,1,3
OG_15425,11,9,3,2,1,2,2,3,2,1,1,1
OG_15426,11,8,4,2,2,2,2,3,2,1,1,2
OG_15427,12,17,7,2,1,3,2,1,3,1,1,2
OG_15430,18,15,6,2,2,3,3,3,3,1,2,1
OG_15434,12,13,8,2,7,3,2,3,2,1,3,1
OG_15435,30,24,10,7,5,5,6,4,6,3,4,1
OG_15436,18,17,8,6,7,4,5,3,3,1,2,2
OG_15437,19,20,7,4,1,5,4,3,3,1,1,11
OG_15439,6,4,2,3,9,1,1,1,1,1,1,1
OG_15441,5,2,2,3,1,1,1,1,1,1,1,1
OG_15442,29,24,10,9,3,6,2,5,5,7,5,1
OG_15443,11,8,4,2,1,2,2,2,2,1,1,1
OG_15447,24,17,8,3,3,4,2,2,4,3,2,5
OG_15448,35,31,10,23,3,7,6,6,5,3,10,3
OG_15451,11,11,5,5,7,2,3,3,2,1,1,2
OG_15453,18,18,8,6,1,5,5,3,8,1,1,1
OG_15454,34,26,13,8,4,6,5,7,5,3,6,2
OG_15455,12,10,4,2,1,3,2,2,1,1,1,1
OG_15457,11,4,4,2,1,2,1,2,3,1,1,2
OG_15458,28,39,10,13,12,6,6,6,5,4,1,3
OG_15459,11,16,4,5,1,2,2,2,2,1,1,1
OG_15460,6,4,1,2,1,1,1,1,1,1,1,2
OG_15463,21,16,8,3,2,4,4,4,4,2,1,2
OG_15468,21,24,10,7,4,5,4,1,3,3,1,1
OG_15469,24,24,8,2,3,5,4,5,4,1,1,1
OG_15472,11,10,6,2,1,3,3,3,3,1,1,1
OG_15473,18,17,7,3,2,3,4,3,4,1,1,1
OG_15475,12,12,4,2,1,2,2,1,2,1,1,1
OG_15477,12,13,5,4,2,2,2,2,3,1,1,1
OG_15478,5,6,2,3,1,1,1,1,1,1,4,1
OG_15479,5,11,3,2,2,1,2,1,1,1,1,1
OG_15480,23,15,7,8,6,5,5,5,3,3,2,2
OG_15481,11,14,8,5,1,2,2,1,4,1,1,1
OG_15495,9,8,6,2,1,3,2,3,3,1,1,1
OG_15497,21,18,11,3,1,4,3,4,3,1,1,1
OG_15501,5,9,2,3,4,1,1,1,1,1,1,1
OG_15502,11,14,4,5,2,2,2,2,2,1,1,2
OG_15507,24,22,7,3,7,5,6,3,4,4,2,3
OG_15508,6,8,2,2,1,1,1,1,1,3,1,1
OG_15509,6,8,5,1,7,1,1,2,2,1,1,1
OG_15511,9,11,8,4,3,3,2,1,4,1,1,1
OG_15515,10,11,4,10,4,2,3,2,2,2,1,3
OG_15516,18,14,20,1,2,3,4,3,5,2,2,1
OG_15518,6,4,2,5,1,1,1,1,1,2,1,6
OG_15521,12,5,3,2,1,3,1,1,1,1,1,1
OG_15525,20,16,7,3,2,4,3,3,4,3,2,1
OG_15527,11,10,10,3,3,2,3,2,4,1,1,4
OG_15529,13,12,4,2,2,2,4,2,2,1,1,1
OG_15531,14,14,8,1,1,4,3,4,4,3,2,1
OG_15534,4,5,2,2,3,1,1,1,1,1,1,1
OG_15535,10,9,4,2,2,2,2,2,2,1,1,1
OG_15537,22,16,8,2,2,5,4,5,4,2,2,1
OG_15541,11,11,6,1,2,2,2,2,3,2,1,3
OG_15542,9,9,4,3,2,2,2,2,2,1,1,2
OG_15543,13,12,5,9,1,3,3,2,2,1,2,16
OG_15549,9,12,5,1,1,6,4,4,4,3,1,1
OG_15552,10,8,6,2,1,2,2,4,2,1,1,1
OG_15554,10,13,4,1,1,3,4,2,4,1,1,1
OG_15555,10,13,4,2,2,2,2,2,2,2,1,1
OG_15559,9,5,4,2,1,2,1,1,1,2,1,2
OG_15564,9,22,4,16,4,4,3,2,1,4,1,1
OG_15568,19,15,6,3,4,3,4,2,3,1,1,2
OG_15569,22,20,8,2,2,4,2,5,4,2,2,2
OG_15570,15,8,5,1,5,3,3,2,3,1,1,1
OG_15571,24,18,8,5,3,4,5,8,4,2,2,1
OG_15575,12,9,4,4,1,3,2,2,2,1,3,1
OG_15577,12,14,5,1,3,3,2,2,2,1,1,1
OG_15582,12,8,9,3,3,3,2,4,2,1,1,1
OG_15589,12,7,5,2,3,3,3,3,2,2,2,3
OG_15591,10,11,3,2,6,2,2,2,1,1,2,1
OG_15599,11,10,5,3,3,4,4,1,2,1,1,1
OG_15601,12,7,5,2,1,2,2,2,2,1,1,2
OG_15606,5,14,2,3,4,1,2,1,1,2,2,1
OG_15610,10,16,4,5,2,3,2,2,2,1,2,1
OG_15617,33,29,19,5,3,7,7,8,7,4,3,3
OG_15618,10,18,4,4,3,3,4,1,1,1,1,1
OG_15621,16,11,5,1,5,3,3,4,2,3,2,1
OG_15625,11,12,4,2,1,2,2,3,3,1,1,1
OG_15626,10,9,4,1,1,2,2,3,2,1,2,1
OG_15628,12,10,4,2,1,1,4,1,7,1,1,1
OG_15629,32,28,12,4,5,5,3,6,7,3,2,1
OG_15632,6,14,7,7,12,2,2,1,2,1,2,1
OG_15634,4,6,2,2,1,1,2,1,1,2,1,1
OG_15637,20,23,12,5,6,5,4,5,4,2,3,2
OG_15638,11,8,3,2,2,2,2,3,1,1,2,1
OG_15641,6,8,5,3,8,2,2,1,2,3,1,1
OG_15642,10,8,4,1,1,2,2,3,2,1,1,1
OG_15644,22,19,8,4,1,6,5,3,4,3,3,1
OG_15646,11,8,6,2,2,4,3,2,3,1,2,2
OG_15648,11,8,6,4,3,3,3,3,2,1,1,2
OG_15649,19,19,6,5,3,5,4,3,3,2,1,3
OG_15650,23,22,8,1,2,4,4,2,4,3,1,1
OG_15652,18,15,6,8,3,3,1,4,3,4,2,3
OG_15653,4,10,3,8,3,1,1,2,3,3,1,1
OG_15654,11,8,4,1,2,2,2,2,2,1,2,1
OG_15655,10,12,4,6,3,3,2,1,1,1,2,1
OG_15657,11,9,5,4,1,3,3,3,2,1,1,1
OG_15661,9,10,4,2,1,2,2,2,2,1,1,1
OG_15662,11,10,4,1,1,2,2,2,2,4,1,2
OG_15663,10,11,4,4,1,2,2,5,4,2,1,1
OG_15665,12,8,4,1,2,2,1,2,2,1,1,1
OG_15666,11,15,4,8,2,2,2,3,4,1,1,1
OG_15669,9,14,7,2,4,1,5,1,1,1,1,1
OG_15672,11,12,5,2,4,2,2,3,2,1,1,1
OG_15678,8,10,5,6,2,4,2,5,10,1,1,1
OG_15679,8,9,4,2,1,2,2,2,2,1,1,1
OG_15696,24,16,8,8,4,4,4,4,2,3,2,1
OG_15698,30,24,10,6,4,5,7,7,5,3,3,2
OG_15705,4,4,3,3,8,1,1,1,1,1,1,2
OG_15710,23,14,13,6,3,5,5,4,4,3,3,3
OG_15711,11,8,4,2,1,2,2,2,2,1,1,1
OG_15712,9,17,8,4,1,2,2,1,3,2,4,1
OG_15713,9,10,4,2,3,2,2,2,2,1,1,3
OG_15715,11,10,5,4,1,2,4,1,2,1,1,1
OG_15721,5,10,3,3,1,3,1,1,2,1,1,2
OG_15725,13,20,3,2,1,1,1,1,2,2,1,1
OG_15728,17,18,11,4,3,3,4,1,3,1,2,1
OG_15732,22,22,12,10,4,7,4,5,7,2,3,1
OG_15733,10,8,4,4,3,2,2,2,2,3,4,4
OG_15734,10,11,5,3,1,2,3,2,2,1,1,3
OG_15735,16,18,7,2,6,3,3,5,4,1,1,1
OG_15738,5,6,1,3,2,1,2,1,1,1,1,1
OG_15739,11,10,4,1,2,2,2,2,2,1,2,1
OG_15740,16,11,7,5,3,4,3,2,1,1,1,1
OG_15741,11,7,2,3,2,2,1,1,1,1,2,1
OG_15742,2,2,2,2,1,1,1,1,1,2,2,2
OG_15749,9,9,9,1,1,1,3,3,3,1,1,1
OG_15755,11,21,4,5,6,2,2,2,3,1,1,2
OG_15758,11,7,3,2,2,2,2,2,2,1,1,3
OG_15762,10,4,3,2,3,2,2,2,1,1,2,2
OG_15765,8,12,7,2,4,3,3,5,3,1,1,2
OG_15766,12,8,4,1,2,2,2,2,2,1,2,1
OG_15771,11,4,2,3,1,2,1,1,1,1,1,3
OG_15772,6,7,2,6,1,1,1,1,1,1,1,1
OG_15773,15,18,8,2,3,3,3,2,5,3,1,3
OG_15774,12,10,4,2,2,2,2,3,2,1,2,1
OG_15784,6,4,3,8,1,1,1,1,1,1,1,1
OG_15785,12,5,4,2,1,5,1,2,2,2,1,1
OG_15786,6,6,2,6,2,1,1,1,1,1,1,1
OG_15789,10,9,6,4,4,1,2,2,5,1,1,1
OG_15791,6,7,2,3,3,1,1,1,1,1,1,1
OG_15793,17,25,6,1,3,3,3,5,3,1,2,2
OG_15799,12,18,4,3,5,2,2,2,2,2,1,1
OG_15802,12,9,3,7,2,2,2,2,2,1,1,1
OG_15804,6,5,2,1,2,1,1,1,1,1,1,1
OG_15806,16,18,9,4,2,4,7,2,4,1,1,1
OG_15808,10,9,3,2,2,3,3,3,2,2,1,1
OG_15818,28,23,14,3,1,5,5,6,6,2,4,1
OG_15820,10,9,3,2,2,4,2,2,1,1,2,1
OG_15825,5,5,2,3,1,1,1,1,1,1,1,1
OG_15831,41,32,11,5,7,9,8,10,7,3,4,1
OG_15832,10,13,2,8,1,1,1,1,1,1,2,1
OG_15833,6,7,3,2,4,1,1,2,1,1,2,1
OG_15834,17,40,5,20,12,4,4,3,3,1,2,3
OG_15835,17,12,6,2,2,3,1,3,3,2,1,1
OG_15836,8,6,4,2,2,2,1,2,2,1,1,1
OG_15841,12,9,4,1,2,2,2,2,2,1,1,1
OG_15842,31,31,11,8,14,7,5,6,5,3,3,3
OG_15843,16,22,8,4,3,4,4,4,3,2,4,1
OG_15846,12,8,4,2,2,2,2,2,2,1,1,1
OG_15847,11,8,2,2,1,2,2,2,2,1,2,1
OG_15855,12,29,4,2,6,2,2,1,2,1,1,1
OG_15857,25,17,8,5,4,5,4,2,5,4,4,1
OG_15858,13,8,7,1,4,2,3,3,2,1,1,1
OG_15860,20,20,9,1,6,4,4,6,5,1,3,2
OG_15861,18,21,9,2,4,4,7,4,3,1,1,1
OG_15864,19,26,8,2,2,4,4,4,4,1,1,7
OG_15867,9,9,4,2,1,2,2,3,2,1,1,2
OG_15869,6,5,2,2,1,1,1,2,1,1,1,2
OG_15871,6,6,2,3,2,1,1,2,1,1,1,1
OG_15873,31,29,14,8,3,5,4,6,6,4,3,5
OG_15876,7,6,2,1,1,3,2,2,1,1,1,1
OG_15878,14,10,5,1,1,2,1,2,2,1,1,1
OG_15879,20,21,7,1,5,4,4,4,4,3,2,3
OG_15880,10,8,2,1,1,2,1,3,1,1,1,1
OG_15882,11,9,4,1,4,2,2,2,2,3,2,1
OG_15883,11,10,4,3,1,3,2,2,3,1,1,3
OG_15884,6,5,2,1,4,1,1,1,1,2,1,1
OG_15885,21,17,8,8,2,4,4,4,4,2,3,2
OG_15886,16,20,9,4,4,4,4,3,3,2,3,2
OG_15890,10,7,2,2,1,2,1,1,1,1,1,1
OG_15891,6,4,2,2,1,1,1,1,1,1,1,1
OG_15895,6,11,3,3,1,1,3,2,1,1,2,1
OG_15898,10,13,4,4,3,1,2,2,1,1,1,2
OG_15899,11,15,4,2,1,2,2,2,2,1,2,2
OG_15905,9,14,4,3,1,2,3,2,1,1,1,1
OG_15909,6,12,2,4,3,1,1,2,1,1,1,1
OG_15912,9,15,3,5,8,3,2,2,2,1,3,1
OG_15913,8,8,2,2,1,3,1,1,1,1,1,1
OG_15914,13,7,7,2,1,2,3,4,2,1,1,1
OG_15915,10,20,2,4,2,2,4,1,1,1,1,1
OG_15917,11,8,4,2,1,2,1,1,1,1,1,1
OG_15918,6,6,3,1,1,1,1,1,1,1,1,1
OG_15919,18,25,7,1,5,3,5,3,3,1,1,3
OG_15921,6,4,3,2,1,1,1,1,2,1,2,2
OG_15922,6,6,2,6,1,1,1,1,1,1,2,2
OG_15923,32,24,10,1,4,6,3,6,5,2,5,2
OG_15926,6,7,2,3,4,1,1,1,1,1,1,1
OG_15943,13,11,11,8,2,2,2,6,3,2,1,1
OG_15944,13,8,4,2,2,2,2,3,2,1,1,1
OG_15953,22,18,8,4,3,4,4,5,4,2,2,3
OG_15961,11,11,4,3,4,3,2,2,2,2,1,2
OG_15963,22,23,8,2,3,4,4,4,4,2,2,2
OG_15964,11,11,7,2,1,2,2,3,4,1,1,1
OG_15971,15,16,6,7,2,3,3,1,3,3,3,2
OG_15972,10,9,4,2,5,1,2,3,2,1,1,1
OG_15975,17,12,8,2,2,5,3,1,2,2,1,1
OG_15976,10,9,5,3,1,5,2,3,2,1,2,1
OG_15980,11,15,7,3,3,2,2,2,2,1,1,1
OG_15988,17,12,6,5,2,3,3,3,3,3,2,1
OG_15989,12,10,4,1,3,2,2,1,2,2,1,3
OG_15992,12,18,8,2,2,2,2,1,3,1,1,1
OG_15994,10,9,16,1,3,2,2,4,4,1,1,1
OG_16004,12,6,12,2,3,4,4,3,3,1,1,1
OG_16008,13,10,4,5,2,2,1,2,2,1,1,1
OG_16012,12,12,6,2,1,2,2,2,2,2,1,1
OG_16015,12,8,2,2,2,2,2,2,1,1,1,1
OG_16016,6,6,3,6,1,1,1,1,1,1,1,1
OG_16017,14,13,23,2,4,5,6,5,2,2,1,1
OG_16018,12,13,4,1,1,2,2,3,2,1,1,1
OG_16019,20,14,7,1,3,3,4,1,3,1,4,1
OG_16020,11,9,5,1,1,2,2,2,1,1,1,1
OG_16025,4,5,4,2,7,1,1,1,1,1,1,2
OG_16026,4,4,3,2,1,1,1,1,2,5,1,15
OG_16028,9,8,4,2,1,2,2,2,2,1,1,1
OG_16032,11,6,4,3,2,2,2,1,2,1,1,2
OG_16035,22,15,8,2,4,4,4,4,4,1,2,6
OG_16036,5,7,3,5,1,1,2,1,1,1,1,1
OG_16041,10,12,3,5,1,2,1,1,2,1,2,1
OG_16042,23,24,8,2,2,4,4,1,4,2,1,1
OG_16045,12,8,4,1,1,2,2,2,2,1,2,1
OG_16046,18,15,9,3,3,5,4,3,3,1,1,1
OG_16050,12,13,4,2,2,3,2,2,2,2,2,1
OG_16052,18,16,16,3,2,5,3,3,6,1,1,1
OG_16053,10,8,4,2,1,3,1,2,2,1,1,1
OG_16059,10,12,3,4,2,4,2,2,2,1,1,1
OG_16066,6,14,3,2,1,1,2,1,2,2,2,1
OG_16070,12,11,7,2,1,2,2,2,3,1,1,1
OG_16071,11,9,8,1,2,2,2,2,4,1,1,1
OG_16072,23,21,12,10,11,4,4,2,6,2,1,1
OG_16073,5,5,2,1,4,1,1,1,1,1,1,1
OG_16075,6,4,2,1,1,1,1,1,1,1,1,1
OG_16078,11,9,3,4,2,2,2,1,2,1,1,1
OG_16079,9,9,4,2,1,2,2,3,2,1,1,1
OG_16081,12,16,4,2,2,3,2,2,2,1,2,1
OG_16082,10,14,5,17,1,3,3,2,2,2,1,1
